0.069196,0.320248,0.040576,0.219966,0.440415,0.342105,0.047619,0.210526,0.076923,0.352941,0.444444,0.235294,0.3275,0.762681,0.360502,0.21087,0.48184,0.728086,0.170732,0.5,0.7,0.541667,0.529412,0.95,0.599515,0.764933,0.206667,0.408273,0.745527,0.478261,0.95,0.682927,0.418605,0.55,0.952381,0.454545,0.417822,0.850594,0.108527,0.230375,0.710456,0.619543,0.727273,0.815789,0.697674,0.347826,0.761905,0.590909,0.319693,0.837651,0.121306,0.369205,0.725225,0.509328,0.95122,0.846154,0.418605,0.375,0.772727,0.578947,0.359494,0.912088,0.09831,0.497724,0.759398,0.474333,0.95,0.675676,0.119048,0.684211,0.789474,0.333333,0.346154,0.805328,0.367534,0.219282,0.528713,0.747331,0.309524,0.692308,0.7,0.416667,0.789474,0.842105,0.389785,0.392344,0.3296,0.210247,0.419118,0.698384,0.243902,0.8,0.522727,0.708333,0.823529,0.636364,0.500882,0.641221,0.584762,0.234742,0.520436,0.709434,0.447368,0.162791,0.533333,0.521739,0.47619,0.368421,0.440777,0.681093,0.044686,0.665245,0.69305,0.332149,0.697674,0.733333,0.35,0.277778,0.318182,0.347826,0.447368,0.447183,0.097074,0.47191,0.710728,0.470149,0.690476,0.818182,0.045455,0.541667,0.722222,0.56,0.371245,0.420354,0.046988,0.222628,0.448578,0.51773,0.305556,0.176471,0.382353,0.608696,0.5,0.409091,0.225895,0.391867,0.036982,0.234742,0.598194,0.436326,0.222222,0.032258,0.428571,0.5,0.588235,0.666667,0.440083,0.599229,0.457195,0.31127,0.559454,0.68779,0.418605,0.575758,0.377778,0.375,0.952381,0.611111,0.504237,0.636008,0.13748,0.573975,0.688571,0.55144,0.477273,0.657895,0.272727,0.705882,0.904762,0.4,0.480992,0.339915,0.033245,0.612056,0.791531,0.282609,0.690476,0.162791,0.272727,0.352941,0.375,0.375,0.433515,0.287202,0.57476,0.215334,0.446237,0.818345,0.043478,0.15,0.465116,0.4,0.375,0.277778,0.274359,0.657143,0.037859,0.189097,0.471831,0.290816,0.586207,0.945946,0.2,0.785714,0.5,0.565217,1
0.120536,0.231405,0.140052,0.115059,0.38342,0.371711,0.166667,0.210526,0.051282,0.235294,0.166667,0.352941,0.3,0.757246,0.420063,0.045652,0.486683,0.749553,0.04878,0.404762,0.775,0.625,0.235294,0.75,0.490291,0.500963,0.18,0.303957,0.713718,0.508507,0.725,0.780488,0.581395,0.55,0.809524,0.272727,0.459406,0.587436,0.213953,0.158703,0.603217,0.623701,0.878788,0.763158,0.860465,0.347826,0.619048,0.681818,0.347826,0.618307,0.227061,0.306291,0.666667,0.535448,0.829268,0.74359,0.581395,0.375,0.636364,0.473684,0.255696,0.703297,0.178187,0.4522,0.733083,0.519507,0.725,0.72973,0.285714,0.578947,0.842105,0.25,0.225641,0.618852,0.42879,0.170132,0.544554,0.768683,0.238095,0.589744,0.775,0.5,0.842105,0.526316,0.327957,0.393939,0.4,0.10424,0.459559,0.72711,0.170732,0.685714,0.681818,0.791667,0.529412,0.545455,0.446208,0.673664,0.52,0.125196,0.400545,0.743396,0.368421,0.162791,0.688889,0.521739,0.52381,0.473684,0.372816,0.350797,0.148551,0.473348,0.685328,0.364121,0.674419,0.6,0.425,0.277778,0.363636,0.26087,0.309942,0.276408,0.139628,0.404494,0.714559,0.503731,0.619048,0.69697,0.204545,0.375,0.666667,0.4,0.381974,0.165929,0.150602,0.091241,0.496718,0.565012,0.444444,0.235294,0.294118,0.434783,0.222222,0.227273,0.338843,0.349353,0.107988,0.125196,0.607223,0.478079,0.361111,0.16129,0.342857,0.590909,0.294118,0.583333,0.355372,0.427746,0.504554,0.257603,0.586745,0.712519,0.348837,0.454545,0.533333,0.458333,0.809524,0.611111,0.404661,0.446184,0.229133,0.470588,0.714286,0.584362,0.454545,0.763158,0.431818,0.470588,0.857143,0.32,0.466116,0.228491,0.139628,0.516229,0.80456,0.310559,0.619048,0.255814,0.204545,0.235294,0.416667,0.291667,0.406193,0.473214,0.610425,0.120718,0.38172,0.829137,0.23913,0.1,0.627907,0.4,0.416667,0.166667,0.205128,0.497619,0.097911,0.056218,0.335681,0.294218,0.482759,0.837838,0.285714,0.642857,0.714286,0.478261,1
0.107143,0.123967,0.117801,0.104907,0.310881,0.309211,0.285714,0.131579,0.076923,0.176471,0.277778,0.176471,0.255,0.557971,0.296238,0.071739,0.399516,0.713775,0.170732,0.47619,0.7,0.583333,0.352941,0.6,0.533981,0.620424,0.213333,0.257194,0.709742,0.432892,0.6,0.707317,0.418605,0.6,0.904762,0.409091,0.59802,0.682513,0.134884,0.080205,0.608579,0.619543,0.909091,0.736842,0.651163,0.478261,0.809524,0.545455,0.450128,0.732297,0.150855,0.206954,0.671171,0.468284,0.707317,0.769231,0.418605,0.5,0.727273,0.210526,0.362025,0.58022,0.03533,0.358118,0.725564,0.425051,0.6,0.648649,0.119048,0.631579,0.842105,0.458333,0.302564,0.516393,0.289433,0.037807,0.481188,0.736655,0.119048,0.666667,0.7,0.458333,0.842105,0.789474,0.311828,0.336523,0.2704,0.111307,0.397059,0.666068,0.146341,0.771429,0.477273,0.75,0.647059,0.318182,0.421517,0.437023,0.48,0.140845,0.367847,0.683019,0.289474,0.139535,0.444444,0.478261,0.428571,0.210526,0.450485,0.419134,0.154589,0.460554,0.65444,0.349911,0.55814,0.7,0.45,0.222222,0.363636,0.478261,0.28655,0.283451,0.098404,0.330658,0.676245,0.410448,0.5,0.787879,0,0.416667,0.777778,0.52,0.356223,0.033186,0.156627,0.113139,0.422319,0.470449,0.472222,0.205882,0.382353,0.478261,0.333333,0.454545,0.38843,0.194085,0.112426,0.140845,0.557562,0.373695,0.222222,0.129032,0.428571,0.545455,0.411765,0.375,0.392562,0.462428,0.342441,0.128801,0.516569,0.641422,0.232558,0.545455,0.288889,0.5,0.904762,0.333333,0.485169,0.473581,0.096563,0.402852,0.662857,0.489712,0.340909,0.684211,0.227273,0.529412,0.952381,0.52,0.571901,0.332863,0.119681,0.476043,0.762215,0.276398,0.5,0.186047,0.272727,0.176471,0.416667,0.5,0.398907,0.363095,0.510288,0.101142,0.301075,0.77518,0.347826,0.125,0.465116,0.52,0.416667,0.111111,0.133333,0.483333,0.117493,0.124361,0.340376,0.331633,0.655172,0.918919,0.428571,0.714286,0.571429,0.26087,1
0.051339,0.084711,0.16623,0.252115,0.440415,0.333882,0,0.131579,0.102564,0.294118,0.166667,0.235294,0.2675,0.632246,0.37931,0.221739,0.476998,0.640429,0.121951,0.47619,0.675,0.666667,0.352941,0.45,0.521845,0.603083,0.286667,0.406475,0.701789,0.446125,0.9,0.707317,0.488372,0.4,0.714286,0.454545,0.50495,0.667233,0.232558,0.269625,0.69437,0.546778,0.666667,0.684211,0.767442,0.391304,0.714286,0.5,0.340153,0.758204,0.239502,0.377483,0.666667,0.485075,0.902439,0.717949,0.488372,0.416667,0.727273,0.052632,0.35443,0.687912,0.141321,0.502276,0.721805,0.459959,0.9,0.648649,0.190476,0.526316,0.736842,0.333333,0.351282,0.543033,0.392037,0.232514,0.516832,0.660142,0.261905,0.666667,0.675,0.541667,0.736842,0.631579,0.395161,0.341308,0.3616,0.226148,0.415441,0.621185,0.195122,0.771429,0.590909,0.75,0.411765,0.363636,0.507937,0.473282,0.588571,0.267606,0.504087,0.635849,0.394737,0.186047,0.6,0.565217,0.619048,0.368421,0.467961,0.416856,0.179952,0.65032,0.666023,0.323268,0.651163,0.7,0.325,0.333333,0.454545,0.347826,0.383041,0.46831,0.115691,0.473515,0.691571,0.427239,0.642857,0.787879,0.113636,0.333333,0.555556,0.56,0.311159,0.168142,0.181928,0.25,0.444201,0.434988,0.25,0.205882,0.352941,0.391304,0.111111,0.409091,0.242424,0.225508,0.178994,0.267606,0.580135,0.388309,0.166667,0.129032,0.457143,0.636364,0.294118,0.25,0.369835,0.61079,0.431694,0.323792,0.547758,0.646059,0.372093,0.545455,0.444444,0.5,0.714286,0.166667,0.449153,0.632094,0.202946,0.579323,0.685714,0.512346,0.431818,0.684211,0.340909,0.411765,0.761905,0.4,0.51405,0.376587,0.171543,0.616692,0.781759,0.293478,0.642857,0.186047,0.295455,0.294118,0.5,0.375,0.502732,0.352679,0.566529,0.252855,0.451613,0.73741,0.086957,0.125,0.534884,0.44,0.5,0.277778,0.305128,0.652381,0.171018,0.211244,0.471831,0.272109,0.517241,0.918919,0.171429,0.571429,0.714286,0.391304,1
0.200893,0.177686,0.236911,0.208122,0.388601,0.373355,0.190476,0.131579,0.025641,0.235294,0.277778,0.235294,0.295,0.525362,0.498433,0.186957,0.447942,0.733453,0.121951,0.47619,0.75,0.458333,0.352941,0.85,0.461165,0.589595,0.286667,0.406475,0.626243,0.510397,0.7,0.707317,0.465116,0.65,0.904762,0.454545,0.332673,0.682513,0.334884,0.232082,0.512064,0.638254,0.909091,0.684211,0.744186,0.434783,0.714286,0.5,0.276215,0.704663,0.342146,0.374172,0.554054,0.548507,0.902439,0.717949,0.465116,0.458333,0.636364,0.473684,0.210127,0.518681,0.273425,0.505311,0.654135,0.505133,0.8,0.648649,0.166667,0.789474,0.842105,0.333333,0.184615,0.491803,0.520674,0.236295,0.532673,0.74911,0.309524,0.666667,0.75,0.333333,0.842105,0.736842,0.33871,0.221691,0.4896,0.212014,0.430147,0.714542,0.243902,0.828571,0.568182,0.625,0.647059,0.545455,0.425044,0.448473,0.619048,0.217527,0.367847,0.726415,0.342105,0.186047,0.577778,0.347826,0.428571,0.578947,0.353398,0.432802,0.233092,0.633262,0.61583,0.383659,0.744186,0.7,0.4,0.277778,0.363636,0.347826,0.350877,0.237676,0.198138,0.476726,0.645594,0.483209,0.690476,0.848485,0.090909,0.458333,0.777778,0.56,0.381974,0.090708,0.23494,0.202555,0.461707,0.543735,0.472222,0.205882,0.323529,0.434783,0.333333,0.409091,0.267218,0.16451,0.211538,0.217527,0.539503,0.450939,0.388889,0.129032,0.371429,0.409091,0.411765,0.583333,0.35124,0.362235,0.566485,0.323792,0.54386,0.7017,0.418605,0.545455,0.422222,0.291667,0.904762,0.5,0.370763,0.367906,0.340426,0.586453,0.68,0.569959,0.522727,0.684211,0.318182,0.470588,0.952381,0.24,0.442975,0.304654,0.240691,0.619784,0.742671,0.32764,0.690476,0.186047,0.227273,0.117647,0.416667,0.291667,0.358834,0.321429,0.662551,0.203915,0.38172,0.834532,0.26087,0.125,0.511628,0.32,0.416667,0.277778,0.338462,0.469048,0.194517,0.170358,0.330986,0.326531,0.517241,0.918919,0.257143,0.785714,0.571429,0.565217,1
0.136161,0.295455,0.391361,0.248731,0.559585,0.297697,0.380952,0.552632,0.205128,0.529412,0.111111,0.294118,0.1275,0.483696,0.551724,0.13913,0.612591,0.636852,0.365854,0.52381,0.675,0.5,0.294118,0.4,0.458738,0.483622,0.255556,0.507194,0.558648,0.408318,0.5,0.609756,0.72093,0.6,0.571429,0.409091,0.6,0.50764,0.524031,0.31058,0.324397,0.496881,0.848485,0.631579,1,0.391304,0.571429,0.545455,0.452685,0.519862,0.51944,0.44702,0.396396,0.440299,0.853659,0.564103,0.72093,0.333333,0.5,0.210526,0.379747,0.384615,0.420891,0.611533,0.605263,0.459959,0.9,0.594595,0.428571,0.526316,0.578947,0.458333,0.269231,0.42418,0.61562,0.361059,0.70297,0.653025,0.547619,0.512821,0.925,0.541667,0.578947,0.578947,0.244624,0.363636,0.5856,0.303887,0.628676,0.617594,0.487805,0.657143,0.818182,0.583333,0.235294,0.227273,0.38448,0.431298,0.554286,0.258216,0.373297,0.624528,0.131579,0.465116,0.822222,0.391304,0.571429,0.210526,0.495146,0.362187,0.373188,0.54371,0.646718,0.25222,0.976744,0.3,0.325,0.333333,0.409091,0.478261,0.388889,0.161972,0.328457,0.579454,0.668582,0.45709,0.928571,0.666667,0.340909,0.5,0.388889,0.52,0.461373,0.137168,0.374699,0.180657,0.689278,0.425532,0.694444,0.5,0.411765,0.478261,0.055556,0.454545,0.280992,0.25878,0.326923,0.258216,0.634312,0.421712,0.611111,0.516129,0.457143,0.454545,0.235294,0.208333,0.320248,0.267823,0.533698,0.427549,0.684211,0.646059,0.651163,0.606061,0.666667,0.5,0.571429,0.333333,0.419492,0.248532,0.497545,0.650624,0.765714,0.504115,0.75,0.631579,0.568182,0.411765,0.619048,0.52,0.596694,0.348378,0.402926,0.681607,0.664495,0.246894,0.928571,0.465116,0.295455,0.529412,0.458333,0.5,0.404372,0.489583,0.654321,0.262643,0.510753,0.73741,0.434783,0.425,0.767442,0.36,0.458333,0.333333,0.166667,0.266667,0.322454,0.177172,0.316901,0.190476,0.793103,0.432432,0.171429,0.428571,0.642857,0.26087,1
0.263393,0.367769,0.098168,0.121827,0.445596,0.384868,0.047619,0.184211,0.128205,0.411765,0.222222,0.294118,0.46,0.673913,0.354232,0.171739,0.506053,0.749553,0.170732,0.47619,0.9,0.5,0.294118,1,0.558252,0.816956,0.202222,0.314748,0.793241,0.523629,0.95,0.707317,0.604651,0.7,0.857143,0.5,0.316832,0.957555,0.179845,0.134812,0.737265,0.702703,0.727273,0.789474,0.837209,0.391304,0.666667,0.454545,0.296675,0.967185,0.180404,0.263245,0.765766,0.565299,0.95122,0.820513,0.604651,0.416667,0.590909,0.631579,0.351899,0.8,0.119816,0.421851,0.804511,0.511294,0.95,0.648649,0.309524,0.736842,0.894737,0.375,0.34359,0.745902,0.370597,0.117202,0.560396,0.775801,0.309524,0.666667,0.9,0.375,0.894737,0.684211,0.510753,0.355662,0.3296,0.132509,0.459559,0.709156,0.243902,0.828571,0.659091,0.666667,0.588235,0.681818,0.569665,0.589695,0.561905,0.137715,0.531335,0.735849,0.447368,0.186047,0.622222,0.391304,0.380952,0.526316,0.497087,0.719818,0.102657,0.571429,0.735521,0.431616,0.697674,0.7,0.55,0.333333,0.409091,0.391304,0.526316,0.434859,0.081117,0.385233,0.756705,0.455224,0.690476,0.848485,0.181818,0.583333,0.722222,0.6,0.296137,0.466814,0.104819,0.138686,0.501094,0.513002,0.305556,0.147059,0.205882,0.652174,0.277778,0.454545,0.201102,0.393715,0.099112,0.137715,0.65237,0.444676,0.222222,0.064516,0.314286,0.454545,0.352941,0.708333,0.475207,0.535645,0.431694,0.203936,0.594542,0.678516,0.418605,0.545455,0.466667,0.333333,0.857143,0.666667,0.497881,0.544031,0.176759,0.502674,0.72,0.567901,0.477273,0.684211,0.409091,0.764706,0.904762,0.28,0.452893,0.35543,0.105053,0.544049,0.830619,0.357143,0.690476,0.186047,0.090909,0.411765,0.458333,0.333333,0.40255,0.217262,0.555556,0.12398,0.456989,0.818345,0.043478,0.125,0.651163,0.28,0.458333,0.333333,0.548718,0.62619,0.0953,0.131175,0.481221,0.403061,0.586207,0.918919,0.428571,0.714286,0.642857,0.608696,1
0.147321,0.190083,0.11911,0.20643,0.406736,0.348684,0.02381,0.157895,0.076923,0.294118,0.5,0.235294,0.415,0.478261,0.435737,0.202174,0.503632,0.713775,0.097561,0.452381,0.7,0.5,0.588235,0.95,0.640777,0.712909,0.242222,0.43705,0.695825,0.482042,0.875,0.731707,0.511628,0.8,1,0.545455,0.324752,0.743633,0.195349,0.223549,0.568365,0.577963,0.69697,0.710526,0.790698,0.391304,0.809524,0.5,0.219949,0.715026,0.211509,0.35596,0.628378,0.51306,0.878049,0.74359,0.511628,0.5,0.727273,0.578947,0.326582,0.562637,0.184332,0.515933,0.719925,0.486653,0.875,0.675676,0.214286,0.736842,0.736842,0.416667,0.348718,0.532787,0.447167,0.234405,0.550495,0.729537,0.238095,0.641026,0.7,0.375,0.736842,0.842105,0.430108,0.22488,0.4192,0.25265,0.46875,0.694794,0.170732,0.8,0.613636,0.666667,0.764706,0.636364,0.417989,0.375954,0.626667,0.222222,0.414169,0.70566,0.421053,0.209302,0.622222,0.391304,0.428571,0.473684,0.361165,0.542141,0.121981,0.660981,0.698842,0.328597,0.627907,0.666667,0.35,0.222222,0.363636,0.434783,0.403509,0.290493,0.147606,0.494382,0.712644,0.481343,0.619048,0.818182,0.136364,0.5,0.777778,0.64,0.369099,0.205752,0.124096,0.211679,0.498906,0.51773,0.277778,0.235294,0.382353,0.565217,0.555556,0.5,0.38843,0.179298,0.113905,0.222222,0.595937,0.448852,0.194444,0.16129,0.428571,0.454545,0.647059,0.666667,0.471074,0.323699,0.522769,0.307692,0.60039,0.697063,0.348837,0.515152,0.466667,0.416667,1,0.611111,0.506356,0.340509,0.229133,0.616756,0.724286,0.563786,0.409091,0.710526,0.363636,0.647059,0.952381,0.32,0.409917,0.389281,0.113032,0.64915,0.809446,0.28882,0.619048,0.209302,0.272727,0.294118,0.333333,0.375,0.351548,0.267857,0.621399,0.208809,0.416667,0.814748,0.108696,0.15,0.55814,0.44,0.333333,0.277778,0.34359,0.359524,0.097911,0.165247,0.328638,0.256803,0.482759,0.891892,0.2,0.857143,0.428571,0.565217,1
0.310268,0.518595,0.079843,0.076142,0.512953,0.417763,0.071429,0.210526,0.205128,0.411765,0.388889,0.470588,0.4375,0.766304,0.37931,0.108696,0.549637,0.838998,0.195122,0.5,0.975,0.5,0.470588,0.95,0.648058,0.845857,0.22,0.269784,0.785288,0.565217,0.975,0.682927,0.674419,0.6,0.904762,0.545455,0.306931,1,0.164341,0.109215,0.742627,0.756757,0.757576,0.763158,0.906977,0.391304,0.809524,0.5,0.314578,1,0.167963,0.238411,0.734234,0.595149,0.97561,0.846154,0.674419,0.333333,0.727273,0.789474,0.440506,0.872527,0.147465,0.396055,0.800752,0.564682,0.975,0.675676,0.380952,0.736842,0.736842,0.416667,0.376923,0.834016,0.401225,0.085066,0.6,0.86121,0.333333,0.692308,0.975,0.375,0.842105,0.842105,0.497312,0.440191,0.3584,0.088339,0.496324,0.791741,0.268293,0.857143,0.727273,0.666667,0.764706,0.818182,0.546737,0.71374,0.580952,0.082942,0.564033,0.815094,0.473684,0.209302,0.688889,0.391304,0.52381,0.473684,0.565049,0.781321,0.078502,0.547974,0.754826,0.431616,0.72093,0.733333,0.625,0.444444,0.272727,0.434783,0.564327,0.482394,0.099734,0.351525,0.775862,0.544776,0.714286,0.878788,0.25,0.583333,0.666667,0.64,0.422747,0.632743,0.080723,0.078467,0.531729,0.635934,0.333333,0.176471,0.294118,0.652174,0.444444,0.5,0.198347,0.558226,0.075444,0.082942,0.674944,0.519833,0.25,0.032258,0.4,0.454545,0.529412,0.833333,0.497934,0.576108,0.471767,0.184258,0.633528,0.755796,0.44186,0.575758,0.533333,0.333333,0.904762,0.833333,0.618644,0.592955,0.193126,0.472371,0.748571,0.641975,0.5,0.657895,0.477273,0.764706,0.857143,0.32,0.504132,0.308886,0.081117,0.511592,0.85342,0.354037,0.714286,0.162791,0.022727,0.411765,0.333333,0.375,0.371585,0.311012,0.577503,0.079935,0.516129,0.908273,0.021739,0.15,0.72093,0.28,0.333333,0.5,0.582051,0.67619,0.058747,0.081772,0.462441,0.403061,0.62069,0.945946,0.514286,0.714286,0.428571,0.73913,1
0.258929,0.198347,0.108639,0.106599,0.492228,0.389803,0.02381,0.184211,0.025641,0.235294,0.166667,0.176471,0.41,0.655797,0.282132,0.1,0.530266,0.73703,0.097561,0.428571,0.75,0.625,0.235294,0.9,0.563107,0.655106,0.171111,0.208633,0.749503,0.521739,0.875,0.756098,0.465116,0.45,0.619048,0.5,0.308911,0.770798,0.16124,0.112628,0.758713,0.725572,0.69697,0.789474,0.697674,0.26087,0.619048,0.454545,0.317136,0.825561,0.171073,0.228477,0.765766,0.548507,0.878049,0.820513,0.465116,0.291667,0.545455,0.526316,0.301266,0.663736,0.070661,0.353566,0.763158,0.476386,0.875,0.702703,0.166667,0.578947,0.631579,0.375,0.323077,0.594262,0.312404,0.047259,0.552475,0.741993,0.238095,0.615385,0.75,0.5,0.631579,0.684211,0.446237,0.330144,0.2752,0.021201,0.422794,0.689408,0.170732,0.714286,0.522727,0.791667,0.294118,0.590909,0.474427,0.505725,0.493333,0.13302,0.574932,0.730189,0.421053,0.093023,0.488889,0.521739,0.428571,0.526316,0.497087,0.473804,0.126812,0.454158,0.708494,0.44405,0.627907,0.633333,0.4,0.277778,0.363636,0.391304,0.473684,0.360915,0.038564,0.306581,0.714559,0.404851,0.619048,0.727273,0.045455,0.458333,0.444444,0.6,0.373391,0.196903,0.128916,0.114964,0.452954,0.477541,0.277778,0.147059,0.323529,0.521739,0.222222,0.454545,0.300275,0.242144,0.113905,0.13302,0.602709,0.388309,0.194444,0.129032,0.371429,0.590909,0.294118,0.625,0.438017,0.516378,0.311475,0.159213,0.590643,0.636785,0.348837,0.484848,0.333333,0.458333,0.619048,0.555556,0.514831,0.544031,0.134206,0.351159,0.691429,0.541152,0.409091,0.736842,0.272727,0.588235,0.666667,0.28,0.502479,0.262341,0.110372,0.421947,0.794788,0.349379,0.619048,0.232558,0.227273,0.235294,0.333333,0.333333,0.355191,0.291667,0.481481,0.112561,0.5,0.78777,0.108696,0.075,0.511628,0.4,0.333333,0.222222,0.425641,0.67381,0.12141,0.143101,0.518779,0.421769,0.482759,0.864865,0.371429,0.642857,0.714286,0.521739,1
